月份,Y22-01,Y22-02,Y22-03,Y22-04,Y22-05,Y22-06,Y22-07,Y22-08,Y22-09,Y22-10,Y22-11,Y22-12,地城市,大区,小区,门店编码,渠道,有效值数量,有效值占比
沃尔玛广州云景110店,20900.4799,8812.5034,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,广州,南区,湖广区,WAL-0298,沃尔玛,2,0.16666666666666666
沃尔玛广州南州120店,74670.1779,71857.4965,,70092.4343,66065.2707,76738.8984,50057.2266,49203.4688,47522.242,69722.4667,101561.67951137872,,广州,南区,湖广区,WAL-0302,沃尔玛,12,1.0
沃尔玛广州淘金105店,81946.1174,84067.5451,93181.4707,83088.1344,72452.3335,76002.3907,74443.8689,88357.9097,74142.46164585685,92363.2633,99287.8908,87117.0445,广州,南区,湖广区,WAL-0296,沃尔玛,12,1.0
沃尔玛广州番禺钟村雄峰城2744店,,49306.7324,56446.2632,36977.138,32274.8068,47910.646,44496.9695,42662.0694,33699.5816,33071.4511,33151.0831,31661.0463,广州,南区,湖广区,WAL-N-00062,沃尔玛,12,1.0
沃尔玛广州芳村124店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87231.1444,101561.67951137872,86459.5513,广州,南区,湖广区,WAL-0304,沃尔玛,3,0.25
沃尔玛广州黄埔111店,68657.5635,81031.3064,90281.9292,69302.8035,64669.8872,70480.6135,61065.5283,62734.5619,68365.7458,70170.7201,83524.0277,58060.7911,广州,南区,湖广区,WAL-0299,沃尔玛,12,1.0
沃尔玛广西2233店,87095.6484,69447.8506,69330.9373,76298.6927,84318.0862,71668.8019,60388.9567,67598.0472,52392.8395,66268.1225,61719.7115,75271.2404,南宁,南区,广西区,WAL-2349,沃尔玛,12,1.0
沃尔玛应城店,17395.637,,,10827.5566,10125.953,15643.0198,12512.4532,14268.4283,11384.5745,13534.9762,14715.3922,11701.8012,孝感,东区,湖北区,WAL-N-00042,沃尔玛,12,1.0
沃尔玛廉江大道分店,35913.0367,33463.4639,43763.1813,20916.0018,17495.5247,26208.458,24508.1143,27281.85,18264.7562,21550.2437,,24540.2059,湛江,南区,粤西区,WAL-N-00003,沃尔玛,12,1.0
沃尔玛廊坊店,70631.7205,77726.4946,141892.0432,90040.02094859854,69492.4616,58772.8658,52825.6673,55846.4267,46766.9505,64769.3993,84847.282,76116.1564,北京,北区,华北区,WAL-0034,沃尔玛,12,1.0
沃尔玛弥勒店,,,61169.9615,55928.7453,57467.7752,54968.7907,53476.3778,58834.086,43443.325,49017.9791,,43091.3815,红河哈尼族彝族自治州,西区,云贵区,WAL-2347,沃尔玛,12,1.0
沃尔玛德清店,65628.9517,75151.8005,89877.9606,,71306.2026,63605.0953,54624.2241,,57917.5831,63248.8516,65654.4872,65987.6706,德清县,东区,浙江区,WAL-0193,沃尔玛,12,1.0
沃尔玛惠州上排店,53190.7524,,60221.5175,33642.1199,43785.3805,42146.3541,,44807.7229,42012.7889,47645.148,42628.1348,46401.5668,惠州,南区,粤赣区,WAL-0369,沃尔玛,12,1.0
沃尔玛惠州大亚湾澳头店,28113.0435,25726.0744,36568.1061,22714.9174,20483.0214,24230.7,,26689.2485,,32779.039,26708.5111,26746.9017,惠州,南区,粤赣区,WAL-0415,沃尔玛,12,1.0
沃尔玛惠州惠阳崇雅分店1038,91382.9425,86266.3176,101257.2546,68998.3371,67776.0568,63766.4138,70143.6675,87190.14,65553.3468,68946.2029,72941.5918,76555.6105,惠州,南区,粤赣区,WAL-0136,沃尔玛,12,1.0
沃尔玛惠州江北店,0.0,0.0,0.0,63041.1096,67452.4822,69849.7631,66922.0983,69948.9442,67451.6581,,89244.0464,79969.3268,惠州,南区,粤赣区,WAL-0371,沃尔玛,9,0.75
沃尔玛惠州演达路店1070,108123.902519882,94899.31835774095,198151.98277304566,,69719.9477,68313.8888,63619.3879,89112.8065,70978.2002,72315.0886,74620.0368,,惠州,南区,粤赣区,WAL-0113,沃尔玛,12,1.0
沃尔玛惠州陈江店,72609.656,65095.3197,136979.4648,46910.3394,61260.3893,69489.7389,60760.2873,58593.4088,66605.2341,65977.6115,,67111.0769,惠州,南区,粤赣区,WAL-N-00039,沃尔玛,12,1.0
沃尔玛惠阳龙光城店,64869.688,63807.4101,,,60157.4787,75482.8078,59564.0042,63157.8015,61140.3269,66612.5799,,76396.386,惠州,南区,粤赣区,WAL-N-00075,沃尔玛,12,1.0
沃尔玛成都SM广场店1044,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,86520.4979,59861.9638,成都,西区,四川区,WAL-0014,沃尔玛,2,0.16666666666666666
沃尔玛成都中海国际店,30484.4356,29802.479,41514.8667,27196.0528,25973.7862,27823.401,29680.4081,27159.624,23955.6204,27036.2458,31360.2663,,成都,西区,四川区,WAL-2150,沃尔玛,12,1.0
沃尔玛成都华阳益州大道店,34285.8663,39959.7694,53752.9314,27517.5734,26066.4308,34586.5173,,32952.5158,25306.0306,25967.1909,27666.548,39398.4073,双流县,西区,四川区,WAL-2360,沃尔玛,12,1.0
沃尔玛成都双流店0215,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,72675.3133,54393.1381,双流,西区,四川区,WAL-0230,沃尔玛,2,0.16666666666666666
沃尔玛成都府河店,,20741.3536,38405.39,17639.8846,16203.663,18147.3464,20690.6271,0.0,0.0,,0.0,0.0,成都,西区,四川区,WAL-0169,沃尔玛,7,0.5833333333333334
沃尔玛成都洞子口店,0.0,0.0,0.0,10675.6646,9678.8156,10356.481,11684.0091,12118.8416,13037.3221,9515.7452,9922.7381,0.0,成都,西区,四川区,WAL-N-00121,沃尔玛,8,0.6666666666666666
沃尔玛成都西城店213,18594.925,23537.501,25858.4637,14865.1981,13744.2397,15055.7123,15187.5939,16498.4271,20265.9696,15331.2398,16660.8397,13519.3573,成都,西区,四川区,WAL-0229,沃尔玛,12,1.0
沃尔玛成都龙泉店,21502.2822,29957.7239,38218.5496,16956.586,19810.045,18230.0907,18708.153,,20997.8345,,20785.9456,21739.6496,成都,西区,四川区,WAL-N-00102,沃尔玛,12,1.0
沃尔玛成龙大道店,39912.6625,33810.7074,42816.1014,,27925.025,32789.1948,39451.4456,29857.4021,25029.0595,,30690.1189,28433.6385,成都,西区,四川区,WAL-N-00059,沃尔玛,12,1.0
沃尔玛攀枝花店2135,29232.4963,43906.083,37802.9044,,22122.9874,21919.7449,24232.6742,29441.6882,19798.7508,23462.6493,21706.3357,19503.089,攀枝花,西区,四川区,WAL-0319,沃尔玛,12,1.0
沃尔玛攀枝花清香坪店,26480.1974,60857.7227,85363.6052,,,12803.0026,12192.719,28717.6188,14506.8148,0.0,0.0,13566.1841,攀枝花,西区,四川区,WAL-N-00050,沃尔玛,10,0.8333333333333334
沃尔玛攸县店,,53124.7141,67134.3151,28985.0647,31673.5743,,,39917.1346,,36533.3013,36989.1838,35491.9906,株洲,南区,湖广区,WAL-2344,沃尔玛,12,1.0
沃尔玛文山店,76400.6442,62867.5496,63218.6896,62737.4099,62005.8701,59001.1799,51489.6427,53929.8393,51632.5685,55340.2259,52026.8869,,文山壮族苗族自治州,西区,云贵区,WAL-2345,沃尔玛,12,1.0
沃尔玛新化店,,84165.4039,100297.2399,66763.6494,72052.9498,61231.0361,59478.3934,56961.6443,53104.4874,70297.9066,73581.3214,,新化,南区,湖广区,WAL-0419,沃尔玛,12,1.0
沃尔玛新建店,23082.3408,27770.2416,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,南昌,东区,湖北区,WAL-N-00066,沃尔玛,3,0.25
沃尔玛无锡金城店,52756.3096,59898.1023,93148.0111,78193.0661,,49936.6945,34834.5518,44767.0796,41309.1365,51223.7064,54208.2433,49256.1915,无锡,东区,苏沪区,WAL-0261,沃尔玛,12,1.0
沃尔玛昆明前兴路分店(2138),63440.0757,54301.2093,56813.1399,59956.3879,,50646.6503,42437.4607,,52742.2516,53650.9301,63789.6839,,昆明,西区,云贵区,WAL-0288,沃尔玛,12,1.0
沃尔玛昆明呈贡龙斗壹号海岸城店,26637.7595,27705.6769,39215.3618,21587.3886,20139.3777,23157.25,23116.9409,26717.7068,22475.7703,25101.2542,25952.3196,20989.0923,昆明,西区,云贵区,WAL-N-00054,沃尔玛,12,1.0
沃尔玛昆明大观店,76591.2199,75051.7341,131410.2156,0.0,,58900.4019,51107.0762,63819.4698,61445.8422,77358.3577,75408.281,70708.7308,昆明,西区,云贵区,WAL-0031,沃尔玛,11,0.9166666666666666
沃尔玛昆明建工新城店,28837.3708,30787.8687,49202.2306,22292.5135,25812.7425,,28909.8694,34287.7683,27339.3428,27123.3705,23492.4356,21476.318,昆明,西区,云贵区,WAL-N-00055,沃尔玛,12,1.0
沃尔玛昆明新迎店1102(转型),35422.2812,45886.7563,68768.1844,22814.1028,29447.535,36240.9453,42306.5011,50058.1083,39900.9657,,57215.2641,51063.3185,昆明,西区,云贵区,WAL-0240,沃尔玛,12,1.0
沃尔玛昆明金瓦路店2732,36135.981,50997.6173,79281.2023,30354.8427,30329.2971,59781.8902,40799.7914,67882.369,,59133.4989,60593.979,52413.6272,昆明,西区,云贵区,WAL-N-00046,沃尔玛,12,1.0
沃尔玛晋中印象城店,58822.3876,57433.6513,83986.1818,90040.02094859854,72353.9322,58603.2527,,61791.8863,56366.2441,85123.8407,76103.568,,晋中,西区,西北区,WAL-N-00035,沃尔玛,12,1.0
沃尔玛来宾北店,104271.2192,94899.31835774095,,76774.1298,82979.9514,88625.0064,89429.11268583864,72421.5021,69930.1883,81461.1469,101030.4802,92386.9437,来宾,南区,广西区,WAL-0433,沃尔玛,12,1.0
沃尔玛杨行店,34138.2551,31462.7142,33940.8011,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,上海,东区,苏沪区,WAL-0338,沃尔玛,3,0.25
沃尔玛杭州临平店(FC）,25749.8865,28507.9444,55851.697,18461.2817,15777.7135,20517.6149,14288.3849,20513.1023,16605.679,17439.1678,20474.3909,12703.1359,杭州,东区,浙江区,WAL-0078,沃尔玛,12,1.0
沃尔玛杭州临平店（BCC),22638.2836,18654.7006,24065.4503,28845.3937,,18760.378,18219.6323,14344.8005,14233.1612,21412.9087,19832.2751,24521.6641,杭州,东区,浙江区,WAL-0078,沃尔玛,12,1.0
沃尔玛杭州城西店(FC),27550.006,38188.8894,,31227.5244,19787.1153,25692.1105,,21729.4156,20779.6945,,24888.2793,22274.2079,杭州,东区,浙江区,WAL-0192,沃尔玛,12,1.0
沃尔玛杭州城西店（BCC）,,22074.0345,28183.5595,32980.5,,24047.4303,16326.8299,,0.0,25148.456,30582.6295,31644.4783,杭州,东区,浙江区,WAL-0192,沃尔玛,11,0.9166666666666666
沃尔玛松江店,70059.5499,81298.8883,104699.643,0.0,40312.8857,53117.2422,44452.6434,41598.2615,39954.4886,69223.1146,55718.4902,52624.2703,上海,东区,苏沪区,WAL-0199,沃尔玛,11,0.9166666666666666
沃尔玛柳州潭西金绿洲广场店,75376.0247,81147.388,91234.4521,63168.8323,63847.6885,80400.3055,53132.2973,58695.1774,,73596.7326,,,柳州,南区,广西区,WAL-N-00060,沃尔玛,12,1.0
沃尔玛株洲西店,67441.3732,79770.4799,127440.2877,58371.4395,67619.8903,64953.7251,45455.9335,65623.2412,49820.5017,71279.5065,77092.5234,68452.907,株洲,南区,湖广区,WAL-0427,沃尔玛,12,1.0
沃尔玛桂林万象城店,90283.0826,83869.1248,100836.0878,79886.7218,86405.4681,90891.0573864467,77500.8803,85102.3903,71158.4928,,85613.6871,,桂林,南区,广西区,WAL-N-00111,沃尔玛,12,1.0
沃尔玛桃普店,30512.1941,28692.5726,8132.8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,上海,东区,苏沪区,WAL-0217,沃尔玛,3,0.25
沃尔玛桥北店,28658.4191,28626.1782,40522.9486,,21719.946,27001.6789,27027.52,24536.6356,,,23078.0897,,南京,东区,苏沪区,WAL-0328,沃尔玛,12,1.0
沃尔玛武义店,17730.13855,15712.035,20378.50355,22658.28065,17128.16305,19078.58065,15136.63205,15125.93715,11451.57225,17574.6861,17199.4989,20894.6871,武义县,东区,浙江区,WAL-0413,沃尔玛,12,1.0
沃尔玛武侯店,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63272.6558,77247.7218,,绵阳,西区,四川区,WAL-0225,沃尔玛,3,0.25
沃尔玛武汉万达店1003,64749.4282,57545.7475,,53859.4697,52373.5767,50828.8958,49607.6412,54969.2267,,60379.334,73766.4349,65284.6316,武汉,东区,湖北区,WAL-0060,沃尔玛,12,1.0
沃尔玛武汉东西湖店,58539.7558,,60097.6602,39635.3207,47383.3612,49723.9292,50819.1575,49093.0095,39176.4698,,76290.441,78412.8836,武汉,东区,湖北区,WAL-N-00009,沃尔玛,12,1.0
沃尔玛武汉光谷店,0.0,0.0,0.0,0.0,0.0,0.0,40313.3733,34861.7877,33965.4674,52916.2302,67092.4471,63518.3644,武汉,东区,湖北区,WAL-00340,沃尔玛,6,0.5
沃尔玛武汉南湖店,,50093.4843,57543.2869,44989.8006,36662.3083,46007.1782,44192.5948,48012.5909,43735.3749,51659.6705,62167.1377,61507.8538,武汉,东区,湖北区,WAL-0335,沃尔玛,12,1.0
沃尔玛武汉武昌店1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67057.4937,82549.7649,54815.9811,武汉,东区,湖北区,WAL-0061,沃尔玛,3,0.25
沃尔玛武汉红钢城店,61396.1059,60724.9245,66497.8667,50633.9183,49556.7444,47513.6356,54565.2724,54504.8553,50318.9606,0.0,0.0,0.0,武汉,东区,湖北区,WAL-0420,沃尔玛,9,0.75
沃尔玛武汉经开店,54243.6547,59607.6625,63163.2831,33669.7973,46468.2633,,41020.0939,46977.0066,52714.9105,53440.9303,64740.9881,53277.1683,武汉,东区,湖北区,WAL-0348,沃尔玛,12,1.0
沃尔玛武汉菱角湖店,47365.268,44585.3894,47064.4316,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,武汉,东区,湖北区,WAL-0323,沃尔玛,3,0.25
沃尔玛永川店,12476.9277,25890.2512,69790.4997,10050.5244,9785.093,,11421.6288,14690.426,11652.5889,12084.2798,,11341.6757,重庆,西区,重庆区,WAL-0320,沃尔玛,12,1.0
沃尔玛汉川店,59371.8915,54221.6107,53710.6242,40478.3831,43645.3464,46276.9941,41868.8242,41653.5492,31561.3526,43747.9895,52084.1978,58208.2791,汉川,东区,湖北区,WAL-N-00034,沃尔玛,12,1.0
沃尔玛汕头东厦店,17677.5768,23277.5094,31597.9526,15750.6269,16086.7925,,16546.2041,22113.112,19610.0407,24134.0525,21787.1882,21552.4047,东莞,南区,粤赣区,WAL-0409,沃尔玛,12,1.0
沃尔玛汕头嵩山路店,33107.1236,36989.2762,41243.2585,29356.4067,34741.021,34103.6328,31834.4527,35869.2671,32908.8595,41222.27,39432.152,39206.7747,汕头,南区,粤赣区,WAL-0112,沃尔玛,12,1.0
沃尔玛汕尾购物广场,21814.2512,26355.2619,36667.97,16156.1,14145.5949,,21916.2733,21550.619,15443.1287,20237.3395,18990.4926,18429.9951,汕尾,南区,粤赣区,WAL-N-00099,沃尔玛,12,1.0
沃尔玛江夏万豪世纪天街店,64127.4483,51261.8936,62162.1457,50782.9795,44878.1801,44619.2204,46684.2955,49820.1529,36138.9287,47313.3701,57489.2652,59636.3651,武汉,东区,湖北区,WAL-N-00077,沃尔玛,12,1.0
沃尔玛江宇世纪城店,81238.6428,94755.9793,91463.2292,73282.85,78964.003,74039.7141,73048.6419,68327.5429,,65803.9518,67208.8217,76539.4959,南宁,南区,广西区,WAL-N-00098,沃尔玛,12,1.0
沃尔玛江油店,,32327.2221,,25867.4667,26052.4592,24558.9338,19808.4379,22739.5721,23536.8806,19660.4767,7704.6617,16934.8743,绵阳,西区,四川区,WAL-0336,沃尔玛,12,1.0
沃尔玛江西萍乡店,17339.2108,17485.6656,18773.2069,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,萍乡,东区,湖北区,WAL-0352,沃尔玛,3,0.25
沃尔玛泉州新天城市广场店2740,25351.1183,29852.2078,49959.8558,,25114.2263,28682.4874,24267.994,29250.6089,23575.4788,27571.2423,26058.1113,26983.625,泉州,南区,福建区,WAL-N-00065,沃尔玛,12,1.0
沃尔玛洪湖店,42515.9413,48096.9146,34926.9806,36549.482,35558.5815,35327.309,30047.4739,38628.579,27146.393,41473.1907,40977.0565,27982.0211,荆州,东区,湖北区,WAL-N-00021,沃尔玛,12,1.0
沃尔玛浦江店,13152.2116,18084.3234,34916.7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,浦江县,东区,浙江区,WAL-0147,沃尔玛,3,0.25
沃尔玛海沧店,83261.7826,74099.6985,90656.237,73941.1187,80726.1114,74463.1346,62610.7988,64428.1014,65470.6455,,63327.7556,72561.825,厦门,南区,福建区,WAL-0377,沃尔玛,12,1.0
沃尔玛深国投百货有限公司贵阳人民广场分店,82276.198,,87452.1261,72896.0106,73079.5609,74263.9211,46145.379,55545.2862,74142.46164585685,81153.6867,67101.4293,57347.3575,贵阳,西区,云贵区,WAL-0022,沃尔玛,12,1.0
沃尔玛深国投百货贵阳沙冲路店,54345.1473,40762.1952,51064.9404,46024.8267,45246.3772,45420.7806,37967.9897,38311.0262,60237.1476,47960.9553,43600.0992,39052.5995,贵阳,西区,云贵区,WAL-0023,沃尔玛,12,1.0
沃尔玛深圳2027店,,,61415.4896,32956.674,30025.1294,,30108.8996,38673.7957,32996.934,38289.1591,40198.5443,37361.6869,深圳,南区,粤赣区,WAL-0180,沃尔玛,12,1.0
沃尔玛深圳大益店,21498.3406,22890.66,25865.1507,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,深圳,东区,湖北区,WAL-0274,沃尔玛,3,0.25
沃尔玛深圳永德时代广场2586店,40253.6461,48586.5404,76120.2711,32176.0614,32678.456,35212.3702,31934.8543,34613.1736,31968.9982,38947.4568,57099.965,33088.1861,深圳,南区,粤赣区,WAL-N-00089,沃尔玛,12,1.0
沃尔玛深圳福星店3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,93898.6237,98624.3681,深圳,南区,粤赣区,WAL-0104,沃尔玛,3,0.25
沃尔玛深圳红岭店0107(转型),41520.2367,,82310.2279,,62908.9832,52553.4852,43656.93,,55225.8964,63005.4901,68094.942,67430.9306,深圳,南区,粤赣区,WAL-0154,沃尔玛,12,1.0
沃尔玛深圳翠竹店,33637.9246,44623.3408,63693.8854,,26789.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,深圳,东区,湖北区,WAL-0273,沃尔玛,5,0.4166666666666667
沃尔玛深圳西乡前进路店3432,80574.6635,82195.0855,136156.1737,0.0,75436.1377,69297.7234,89429.11268583864,74636.8343,67468.4239,82750.6582,101561.67951137872,82222.2516,深圳,南区,粤赣区,WAL-0101,沃尔玛,11,0.9166666666666666
沃尔玛清远世纪广场店,21751.939,25928.5676,33363.2962,12761.9949,12417.025,5620.4895,8208.842,0.0,0.0,0.0,0.0,0.0,清远,东区,湖北区,WAL-N-00047,沃尔玛,7,0.5833333333333334
沃尔玛温州欧洲城店,41151.855,54791.6051,47067.0038,38079.2383,42480.1579,38237.3532,23607.7737,27576.3783,29761.8682,32142.2028,33904.0947,,温州,东区,浙江区,WAL-0252,沃尔玛,12,1.0
沃尔玛温州鸿锳店,36222.9015,43382.6026,36475.666,36071.9746,32812.0806,35851.9749,25923.2514,26731.5198,26002.7975,28639.7115,25918.5377,24060.0482,温州,东区,浙江区,WAL-0253,沃尔玛,12,1.0
沃尔玛湖北荆门店,18099.4011,26674.6103,1207.5246,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,荆门,东区,湖北区,WAL-0386,沃尔玛,3,0.25
沃尔玛湛江赤坎店,64512.7551,68324.4069,69184.8271,54506.4135,63463.1395,31100.2795,9122.0583,2401.6847,0.0,0.0,0.0,0.0,湛江,东区,湖北区,WAL-0277,沃尔玛,8,0.6666666666666666
沃尔玛燕郊分店,81451.3919,,125842.2132,90040.02094859854,72601.8603,84185.1665,61126.3863,65877.4155,61962.5208,74427.2737,97056.8662,88466.0524,三河,北区,华北区,WAL-0400,沃尔玛,12,1.0
沃尔玛玉溪东风广场店1021,79226.2893,94899.31835774095,109910.1507,54764.4065,60871.5867,72011.3487,68146.6346,78561.6237,65993.9567,63975.299,73451.5958,,玉溪,西区,云贵区,WAL-0066,沃尔玛,12,1.0
沃尔玛田林店,48396.0606,33761.2417,,0.0,0.0,40343.7196,23044.2202,26236.5395,,41498.609,49497.6059,32740.4143,上海,东区,苏沪区,WAL-0185,沃尔玛,10,0.8333333333333334
沃尔玛益阳购物广场店2025,35751.1798,54331.3048,172129.416,19890.344,22028.0325,27302.0256,25946.9069,41226.0869,38029.8731,,,39424.5333,益阳,南区,湖广区,WAL-0144,沃尔玛,12,1.0
沃尔玛眉山,18666.3999,10403.8959,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,眉山,西区,四川区,WAL-0412,沃尔玛,2,0.16666666666666666
沃尔玛福州仓山万达店,22418.6266,20700.4542,34426.3766,14426.2483,,14664.3449,16275.2003,,16597.6487,17631.7539,10578.2415,14202.4191,福州,南区,福建区,WAL-0370,沃尔玛,12,1.0
沃尔玛福州则徐,17246.8285,15862.1336,33349.9105,11559.9652,,12454.7485,13310.0058,,,,8995.9505,16522.9323,福州,南区,福建区,WAL-0215,沃尔玛,12,1.0
沃尔玛福州富贵店,9801.419,12491.8473,10914.0693,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,福州,南区,福建区,WAL-0211,沃尔玛,3,0.25
沃尔玛福州秀逢路分店,12329.4945,11251.5215,20366.9594,8708.2724,7733.4788,11449.1314,7991.1538,9273.6576,8295.5201,10606.3909,7711.5498,11168.4441,福州,南区,福建区,WAL-0417,沃尔玛,12,1.0
沃尔玛福州鼓山店1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48331.8849,46095.6415,57074.9584,福州,南区,福建区,WAL-0093,沃尔玛,3,0.25
沃尔玛红安沿河店,12724.7572,,15315.2809,8976.4665,9455.8956,14058.6882,11505.686,15101.4609,10201.8818,11413.8863,14138.8301,10888.1883,黄冈,东区,湖北区,WAL-2339,沃尔玛,12,1.0
沃尔玛绍兴新昌海洋城店,42580.9216,57881.8113,68117.8389,38012.4863,34875.2916,33240.2631,30579.0801,,30122.4207,37837.7795,35306.5845,36563.9752,新昌县,东区,浙江区,WAL-N-00049,沃尔玛,12,1.0
沃尔玛绵阳0205店,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33612.2336,30558.0254,27010.7089,绵阳,西区,四川区,WAL-0226,沃尔玛,3,0.25
沃尔玛绵阳店1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42051.605,36979.3164,绵阳,西区,四川区,WAL-0037,沃尔玛,2,0.16666666666666666
沃尔玛罗平振兴街店,10203.4423,8351.5055,8005.176,5215.28,6491.9831,9243.2981,8732.3245,8477.5665,5858.8496,6396.2441,5972.5345,6949.6268,曲靖,西区,云贵区,WAL-N-00108,沃尔玛,12,1.0
沃尔玛自贡荣县店,17924.4473,,13924.4268,12613.3549,12605.9923,13567.8103,17966.2961,17720.3596,12401.0843,14676.4144,14307.8972,14030.6308,荣县,西区,四川区,WAL-N-00057,沃尔玛,12,1.0
沃尔玛花溪店,28472.3149,24643.5127,25045.2727,,27853.9506,28065.7495,22927.7419,26478.1935,46588.9902,52234.1561,30214.4732,31460.0213,贵阳,西区,云贵区,WAL-N-00091,沃尔玛,12,1.0
沃尔玛苍南银泰店,60170.3208,94899.31835774095,56281.6849,51903.9057,66326.5771,68693.0421,49460.5586,73205.2374,,54608.8773,54198.2986,46671.2448,苍南县,东区,浙江区,WAL-N-00018,沃尔玛,12,1.0
沃尔玛苏州南门店,50164.3177,55828.4262,80387.099,78995.3517,51188.4849,38414.0331,,,,45453.6598,48721.0057,47715.4571,苏州,东区,苏沪区,WAL-0248,沃尔玛,12,1.0
沃尔玛莆田文献店2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92604.4344,,103782.4073255118,莆田,南区,福建区,WAL-0196,沃尔玛,3,0.25
沃尔玛莆田涵江店,81488.008,80283.4345,83913.4691,74737.6754,83917.5386,83689.9191,59217.2943,63295.1127,53316.2289,66089.2688,60833.4703,,莆田,南区,福建区,WAL-N-00026,沃尔玛,12,1.0
沃尔玛莆田荔城南大道分店,12041.9657,0.0,0.0,0.0,0.0,0.0,10535.2017,12423.942,11392.4596,11830.6304,14289.0696,12956.9316,莆田,南区,福建区,WAL-N-00070,沃尔玛,7,0.5833333333333334
沃尔玛襄樊店1065,71303.3172,70938.5551,90059.4441,60268.4858,60575.0444,,61677.7062,62379.5248,42972.7165,61096.0889,70550.9063,68740.107,襄樊,东区,湖北区,WAL-0064,沃尔玛,12,1.0
沃尔玛西北店（2345）,81233.1138,63848.7323,67151.4094,,,68285.538,54256.1546,54154.4937,50458.156,,73592.9129,63594.7598,昆明,西区,云贵区,WAL-0426,沃尔玛,12,1.0
沃尔玛西安东分店,0.0,58168.2159,73781.4348,46963.7111,40119.9442,37768.0571,34243.0464,38258.5728,41648.5189,59583.4315,63988.7827,,西安,西区,西北区,WAL-0062,沃尔玛,11,0.9166666666666666
沃尔玛西安李家村店,42977.2151,,34132.6287,30416.7165,24813.4244,29153.7629,,22055.2851,25920.8422,32005.8992,41567.5303,,西安,西区,西北区,WAL-0124,沃尔玛,12,1.0
沃尔玛象湖店,20291.4861,21027.6995,46778.1999,9583.5458,10557.2653,14169.3765,16427.6197,16528.7205,13020.2876,15627.1116,17554.3161,13549.1078,南昌,南区,粤赣区,WAL-N-00067,沃尔玛,12,1.0
沃尔玛购物广场东莞东湖店3400,0.0,0.0,0.0,0.0,0.0,53278.5396,0.0,49424.3824,51646.5928,59419.9052,64658.8006,63281.7618,东莞,南区,粤赣区,WAL-0116,沃尔玛,6,0.5
沃尔玛购物广场东莞鸿福路店1030,108123.902519882,94899.31835774095,159220.2803,65005.9473,74573.122,67614.7544,67862.7043,59888.7044,61063.1226,80044.5237,98034.1884,90365.7716,东莞,南区,粤赣区,WAL-0117,沃尔玛,12,1.0
沃尔玛购物广场佛山季华分店1029,91305.6902,72605.6712,83589.0366,66267.4376,,61988.7819,62599.1117,70467.2114,,68940.8904,82738.9875,76821.7647,佛山,南区,粤西区,WAL-0120,沃尔玛,12,1.0
沃尔玛购物广场佛山桂城分店1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71558.1651,,,佛山,南区,粤西区,WAL-0119,沃尔玛,3,0.25
沃尔玛购物广场六安店,27644.84445,23489.1356,,15355.80025,25256.7842,19037.05625,15993.1199,16811.11325,13717.35115,18946.53145,22955.7836,,六安,东区,安徽区,WAL-0161,沃尔玛,12,1.0
沃尔玛购物广场北京延庆店,85645.9455,94899.31835774095,95909.3956,79868.6326,69014.5599,75337.2637,61933.9945,,66008.1475,75307.2292,,75233.6911,北京,北区,华北区,WAL-0156,沃尔玛,12,1.0
沃尔玛购物广场北京昌平东关店,68619.8251,,173644.0931,75598.1713,60191.5802,46359.9424,58504.1179,46330.8627,45481.0374,119962.30877616093,68451.0365,65495.6506,北京,北区,华北区,WAL-0088,沃尔玛,12,1.0
沃尔玛购物广场南宁朝阳路分店1002,108123.902519882,94899.31835774095,107386.9005,90040.02094859854,91406.20729815422,90891.0573864467,,50016.8931,55327.6734,79461.5755,78585.4669,90515.1901,南宁,南区,广西区,WAL-0090,沃尔玛,12,1.0
